0,1,2,3,4,5,6,7,8,9
1.0,15.0,1.0,-0.005101334657588558,0.0,97.11915455685835,0.9999999777302906,0.006876082462283564,0.0,0.9922248338129667
1.0,16.0,1.0,-0.004959624790592005,0.0,183.47085710735482,0.9999999777302906,0.007552670639641481,0.0,0.9926596221287415
1.0,17.0,1.0,-0.0027191012931367903,0.0,122.79451684535235,0.9999999777302906,0.006444108497806946,0.0,0.9899155131570773
1.0,18.0,1.0,-0.005563636631534371,0.0,563.8648008958796,0.9999999777302906,0.005418199730778144,0.0,0.9937813976925532
1.0,19.0,1.0,-0.005588873233513783,0.0,57.02396551010372,0.9999999777302906,0.00897750948080445,0.0,0.9901503360406751
1.0,20.0,1.0,-0.003755483016925598,0.0,239.62213985389488,0.9999999777302906,0.011315776041083542,0.0,0.9871865538284337
1.0,21.0,1.0,-0.0036283292101585976,0.0,69.52914171051098,0.9999999777302906,0.010179803440840095,0.0,0.9854680231297674
2.0,0.0,1.0,-0.0040625762964556665,0.0,61.92885275423332,1.0000000886493923,0.0014061622421082279,0.0,0.9975660037907976
2.0,1.0,1.0,-0.004328743897080016,0.0,78.96131316618136,1.0000000886493923,0.0017883222445118847,0.0,0.9971785328187026
2.0,2.0,1.0,-0.006683299430177108,0.0,66.85224820312106,1.0000000886493923,0.0020584551169463435,0.0,0.9977171456157428
2.0,3.0,1.0,-0.0036304759478599023,0.0,94.72577757067398,1.0000000886493923,0.0010925287556148452,0.0,0.9979189653331378
2.0,4.0,1.0,-0.0035447132655955504,0.0,72.68728304673621,1.0000000886493923,0.001333056118672046,0.0,0.997526751509975
2.0,5.0,1.0,-0.002884754847774308,0.0,51.615739984670654,1.0000000886493923,0.0016630362310089998,0.0,0.9958941670486378
2.0,6.0,1.0,-0.003694921678396491,0.0,408.043988690776,1.0000000886493923,0.006290917592050974,0.0,0.99282432303244
2.0,7.0,1.0,-0.005626221181718323,0.0,114.25814484649483,1.0000000886493923,0.0014220041487774894,0.0,0.9979794752655978
2.0,8.0,1.0,-0.003033473421485365,0.0,89.35433833302974,1.0000000886493923,0.0011535775871409435,0.0,0.9974306348956448
2.0,9.0,1.0,-0.004468937237661918,0.0,112.01719197649778,1.0000000886493923,0.0013745189965002126,0.0,0.9969633317984025
2.0,10.0,1.0,-0.0032594479453121653,0.0,60.26075250597585,1.0000000886493923,0.0015561292281525694,0.0,0.9975316694791532
2.0,11.0,1.0,-0.0029654222465337575,0.0,55.52580424984931,1.0000000886493923,0.0011584571697837323,0.0,0.9981070311624208
2.0,12.0,1.0,-0.003011708083793681,0.0,57.76541823218139,1.0000000886493923,0.0009271307117779565,0.0,0.9984959790667944
2.0,13.0,1.0,-0.004521249845379704,0.0,391.7434245834609,1.0000000886493923,0.0009842989478964905,0.0,0.9984837663966605
2.0,14.0,1.0,-0.003379680687239248,0.0,185.90615789299312,1.0000000886493923,0.0007990746559426061,0.0,0.998420728809571
2.0,15.0,1.0,-0.004746039415878005,0.0,53.92536213819359,1.0000000886493923,0.0014191002113685134,0.0,0.9983611394356984
2.0,16.0,1.0,-0.004517062747395043,0.0,81.53960551967283,1.0000000886493923,0.0021505442378794907,0.0,0.9975162009442249
2.0,17.0,1.0,-0.0032454617754824936,0.0,67.17953931300204,1.0000000886493923,0.000881643611213463,0.0,0.9982076829927007
2.0,18.0,1.0,-0.0052940550638120075,0.0,58.49254491720947,1.0000000886493923,0.000992119503110534,0.0,0.9987653085889988
2.0,19.0,1.0,-0.005157306290011202,0.0,52.9984648810562,1.0000000886493923,0.0019673327317546656,0.0,0.99783905523457
2.0,20.0,1.0,-0.004405067488045419,0.0,1027.0578423385584,1.0000000886493923,0.0035053339564023143,0.0,0.9958921571484393
2.0,21.0,1.0,-0.0034417025143150337,0.0,54.39583885175213,1.0000000886493923,0.0036395841317116073,0.0,0.9931931428212939
